Name = S4083 (8%)
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
-79.0	-0.013	2.38080	-0.036	0.511	0.008	0.541	0.020	-0.005	2.905	-2.563
-78.0	-0.013	2.39036	-0.036	0.510	0.008	0.538	0.020	-0.005	1.609	-2.537
-77.0	-0.013	2.40304	-0.036	0.508	0.008	0.535	0.020	-0.005	1.392	-2.508
-76.0	-0.013	2.41945	-0.035	0.507	0.008	0.533	0.020	-0.005	1.266	-2.478
-75.0	-0.013	2.44034	-0.035	0.506	0.008	0.530	0.020	-0.005	1.728	-2.445
-74.0	-0.013	2.31707	-0.035	0.504	0.008	0.528	0.019	-0.006	1.603	-2.400
-73.0	-0.013	2.33903	-0.035	0.504	0.008	0.524	0.019	-0.006	1.054	-2.362
-72.0	-0.014	2.36636	-0.035	0.504	0.008	0.520	0.019	-0.006	1.392	-2.322
-71.0	-0.014	2.25396	-0.035	0.504	0.008	0.517	0.019	-0.006	0.104	-2.271
-70.0	-0.014	2.26028	-0.035	0.504	0.007	0.513	0.020	-0.006	0.081	-2.258
-69.0	-0.014	2.15695	-0.035	0.504	0.007	0.510	0.020	-0.007	1.060	-2.204
-68.0	-0.014	2.18898	-0.035	0.504	0.007	0.507	0.020	-0.007	0.969	-2.159
-67.0	-0.015	2.09474	-0.034	0.504	0.007	0.505	0.019	-0.007	0.832	-2.103
-66.0	-0.015	2.13196	-0.034	0.504	0.007	0.504	0.019	-0.007	0.726	-2.058
-65.0	-0.015	2.04679	-0.034	0.504	0.007	0.504	0.019	-0.007	0.674	-2.002
-64.0	-0.015	2.10217	-0.034	0.504	0.007	0.504	0.019	-0.007	0.640	-1.955
-63.0	-0.016	2.01082	-0.034	0.504	0.007	0.504	0.019	-0.008	0.824	-1.897
-62.0	-0.016	1.92885	-0.034	0.504	0.007	0.504	0.018	-0.008	0.576	-1.839
-61.0	-0.016	1.96762	-0.034	0.504	0.007	0.504	0.018	-0.008	0.555	-1.789
-60.0	-0.017	1.88807	-0.033	0.504	0.007	0.504	0.018	-0.009	0.169	-1.729
-59.0	-0.017	1.80667	-0.034	0.504	0.007	0.504	0.019	-0.010	0.161	-1.695
-58.0	-0.018	1.73860	-0.033	0.504	0.007	0.504	0.018	-0.010	0.473	-1.635
-57.0	-0.018	1.78170	-0.033	0.504	0.007	0.504	0.018	-0.010	0.455	-1.582
-56.0	-0.019	1.71762	-0.033	0.504	0.007	0.504	0.018	-0.011	0.574	-1.521
-55.0	-0.019	1.66912	-0.033	0.504	0.007	0.504	0.017	-0.012	0.551	-1.460
-54.0	-0.020	1.60522	-0.033	0.504	0.007	0.504	0.017	-0.012	0.531	-1.400
-53.0	-0.021	1.54516	-0.033	0.504	0.007	0.504	0.017	-0.013	0.511	-1.339
-52.0	-0.021	1.48850	-0.033	0.504	0.007	0.504	0.016	-0.014	0.165	-1.279
-51.0	-0.022	1.43677	-0.033	0.504	0.007	0.504	0.017	-0.015	0.165	-1.240
-50.0	-0.023	1.38590	-0.033	0.504	0.007	0.504	0.017	-0.016	0.450	-1.180
-49.0	-0.024	1.33894	-0.033	0.504	0.007	0.504	0.016	-0.018	-2.183	-1.121
-48.0	-0.025	1.30100	-0.037	0.993	0.007	0.994	0.016	-0.019	-1.997	-1.253
-47.0	-0.026	1.25683	-0.037	0.994	0.007	0.994	0.015	-0.020	0.433	-1.187
-46.0	-0.027	1.21005	-0.037	0.994	0.007	0.994	0.015	-0.022	0.332	-1.122
-45.0	-0.028	1.17424	-0.037	0.993	0.007	0.994	0.015	-0.024	0.325	-1.064
-44.0	-0.029	1.13098	-0.036	0.993	0.007	0.994	0.015	-0.026	0.244	-1.001
-43.0	-0.031	1.07983	-0.037	0.993	0.006	0.994	0.015	-0.028	0.242	-0.952
-42.0	-0.032	1.04381	-0.037	0.993	0.006	0.994	0.015	-0.031	0.436	-0.890
-41.0	-0.034	1.00499	-0.036	0.993	0.006	0.994	0.014	-0.033	0.488	-0.824
-40.0	-0.035	1.59591	-0.036	0.993	0.006	0.994	0.013	-0.022	0.238	-0.760
-39.0	-0.037	0.89001	-0.036	0.992	0.006	0.994	0.014	-0.042	0.183	-0.720
-38.0	-0.039	0.85748	-0.036	0.993	0.006	0.994	0.013	-0.046	0.385	-0.664
-37.0	-0.042	1.35157	-0.036	0.992	0.006	0.994	0.013	-0.031	0.283	-0.605
-36.0	-0.044	1.29874	-0.036	0.992	0.006	0.994	0.013	-0.034	0.279	-0.563
-35.0	-0.047	1.19393	-0.035	0.992	0.006	0.994	0.012	-0.039	0.393	-0.507
-34.0	-0.050	1.09297	-0.035	0.992	0.006	0.994	0.012	-0.046	0.274	-0.454
-33.0	-0.053	0.99317	-0.035	0.992	0.005	0.994	0.012	-0.053	0.204	-0.415
-32.0	-0.057	0.97558	-0.035	0.991	0.005	0.994	0.012	-0.058	0.299	-0.374
-31.0	-0.061	0.88584	-0.035	0.992	0.005	0.994	0.011	-0.068	0.354	-0.326
-30.0	-0.065	0.83336	-0.034	0.992	0.005	0.994	0.010	-0.078	0.293	-0.280
-29.0	-0.070	0.76142	-0.035	0.991	0.005	0.994	0.010	-0.092	0.265	-0.244
-28.0	-0.075	0.69930	-0.034	0.991	0.005	0.994	0.010	-0.108	0.311	-0.206
-27.0	-0.081	0.62921	-0.034	0.991	0.005	0.994	0.009	-0.129	0.307	-0.166
-26.0	-0.088	0.59052	-0.034	0.991	0.005	0.994	0.009	-0.149	0.242	-0.132
-25.0	-0.095	0.52831	-0.034	0.990	0.005	0.993	0.009	-0.180	0.261	-0.106
-24.0	-0.104	0.46448	-0.033	0.990	0.005	0.993	0.008	-0.223	0.294	-0.072
-23.0	-0.113	0.44798	-0.033	0.990	0.004	0.993	0.008	-0.252	0.244	-0.044
-22.0	-0.123	0.41329	-0.034	0.990	0.004	0.993	0.008	-0.298	0.259	-0.022
-21.0	-0.135	0.34618	-0.033	0.990	0.004	0.993	0.008	-0.389	0.257	0.005
-20.0	-0.148	0.32023	-0.033	0.990	0.004	0.993	0.008	-0.461	0.257	0.024
-19.0	-0.162	0.27623	-0.033	0.990	0.004	0.993	0.007	-0.585	0.279	0.047
-18.0	-0.177	0.24969	-0.032	0.990	0.004	0.993	0.007	-0.710	0.250	0.067
-17.0	-0.194	0.23203	-0.033	0.989	0.004	0.992	0.007	-0.837	0.262	0.081
-16.0	-0.212	0.19608	-0.032	0.989	0.004	0.992	0.006	-1.082	0.272	0.099
-15.0	-0.231	0.17819	-0.032	0.989	0.003	0.992	0.006	-1.297	0.257	0.112
-14.0	-0.250	0.15214	-0.032	0.989	0.003	0.992	0.006	-1.642	0.269	0.123
-13.0	-0.267	0.22455	-0.031	0.989	0.003	0.991	0.005	-1.190	0.285	0.133
-12.0	-0.282	0.19217	-0.031	0.988	0.003	0.991	0.005	-1.465	0.271	0.141
-11.0	-0.290	0.15110	-0.031	0.988	0.003	0.991	0.005	-1.920	0.372	0.144
-10.0	-0.290	0.12620	-0.030	0.988	0.003	0.990	0.004	-2.296	0.172	0.148
-9.0	-0.277	0.09825	-0.030	0.987	0.003	0.990	0.004	-2.822	0.247	0.143
-8.0	-0.249	0.08061	-0.030	0.987	0.003	0.990	0.004	-3.094	0.237	0.131
-7.0	-0.205	0.06826	-0.029	0.986	0.002	0.989	0.003	-2.998	0.238	0.109
-6.0	-0.143	0.05597	-0.028	0.986	0.002	0.989	0.003	-2.560	0.246	0.053
-5.0	-0.068	0.04583	-0.028	0.986	0.002	0.988	0.003	-1.481	0.255	-0.168
-4.0	0.018	0.03983	-0.029	0.983	0.002	0.988	0.003	0.449	0.260	1.873
-3.0	0.110	0.03575	-0.030	0.979	0.003	0.988	0.004	3.068	0.299	0.525
-2.0	0.204	0.03280	-0.038	0.952	0.005	0.989	0.013	6.233	0.483	0.437
-1.0	0.373	0.01200	-0.091	0.418	0.614	0.998	0.999	31.056	0.438	0.495
-0.0	0.488	0.01170	-0.092	0.362	0.984	0.997	0.994	41.714	0.251	0.438
1.0	0.604	0.01219	-0.092	0.329	0.986	0.997	0.994	49.540	0.252	0.402
2.0	0.719	0.01276	-0.092	0.305	0.988	0.996	0.994	56.347	0.252	0.378
3.0	0.833	0.01343	-0.092	0.283	0.990	0.996	0.994	62.069	0.252	0.361
4.0	0.946	0.01436	-0.092	0.249	0.991	0.995	0.995	65.930	0.252	0.348
5.0	1.057	0.01540	-0.093	0.223	0.993	0.994	0.995	68.673	0.252	0.338
6.0	1.154	0.01599	-0.093	0.187	0.993	0.992	0.996	72.186	0.252	0.330
7.0	1.231	0.01942	-0.093	0.001	0.993	0.988	0.996	63.384	0.788	0.325
8.0	1.029	0.05565	-0.025	0.001	0.994	0.002	0.996	18.494	0.622	0.275
9.0	1.045	0.06658	-0.024	0.001	0.994	0.001	0.996	15.697	0.011	0.273
10.0	1.034	0.07908	-0.024	0.001	0.994	0.001	0.997	13.069	0.225	0.274
11.0	0.996	0.09522	-0.025	0.001	0.995	0.001	0.998	10.458	0.241	0.275
12.0	0.937	0.11427	-0.025	0.001	0.995	0.001	0.998	8.198	0.241	0.277
13.0	0.864	0.13850	-0.026	0.001	0.995	0.002	0.998	6.235	0.244	0.280
14.0	0.783	0.17291	-0.026	0.001	0.996	0.002	0.998	4.528	0.246	0.283
15.0	0.701	0.21337	-0.027	0.001	0.996	0.002	0.999	3.286	0.245	0.288
16.0	0.623	0.25095	-0.027	0.001	0.996	0.002	0.999	2.481	0.237	0.293
17.0	0.550	0.20503	-0.029	0.001	0.996	0.002	0.999	2.683	0.237	0.302
18.0	0.485	0.22813	-0.029	0.001	0.997	0.002	0.999	2.125	0.245	0.309
19.0	0.427	0.27385	-0.029	0.001	0.997	0.003	0.999	1.558	0.237	0.319
20.0	0.376	0.30879	-0.030	0.001	0.998	0.003	0.999	1.218	0.241	0.330
21.0	0.332	0.32740	-0.030	0.001	0.998	0.003	0.999	1.014	0.247	0.341
