Name = YS-930
Mach = 0; Re = 100000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
104.0	0.006	2.05018	-0.020	0.539	0.005	0.566	0.018	0.003	-5.396	3.607
105.0	0.006	2.01255	-0.019	0.538	0.005	0.563	0.018	0.003	-4.380	3.500
106.0	0.006	2.06517	-0.019	0.536	0.005	0.560	0.018	0.003	-3.768	3.402
107.0	0.006	2.02919	-0.018	0.535	0.005	0.557	0.018	0.003	-2.802	3.300
108.0	0.006	1.98288	-0.018	0.534	0.005	0.554	0.018	0.003	-2.361	3.219
109.0	0.006	1.95704	-0.018	0.532	0.005	0.551	0.018	0.003	-2.528	3.121
110.0	0.006	1.93763	-0.018	0.531	0.005	0.548	0.018	0.003	-2.142	3.026
111.0	0.006	1.92933	-0.017	0.530	0.005	0.545	0.018	0.003	-1.793	2.934
112.0	0.007	1.91383	-0.017	0.529	0.005	0.543	0.017	0.003	-1.633	2.845
113.0	0.007	1.81712	-0.017	0.527	0.005	0.540	0.017	0.004	-0.967	2.753
114.0	0.007	1.79804	-0.017	0.526	0.005	0.538	0.017	0.004	-0.631	2.685
115.0	0.007	1.79687	-0.017	0.524	0.005	0.536	0.017	0.004	-0.897	2.604
116.0	0.007	1.72349	-0.016	0.523	0.005	0.533	0.017	0.004	-0.706	2.521
117.0	0.007	1.72451	-0.016	0.521	0.005	0.531	0.017	0.004	-0.245	2.445
118.0	0.008	1.64377	-0.016	0.520	0.005	0.528	0.017	0.005	-0.207	2.382
119.0	0.008	1.57852	-0.016	0.519	0.005	0.526	0.016	0.005	-0.254	2.306
120.0	0.008	1.59676	-0.016	0.519	0.005	0.523	0.016	0.005	-0.138	2.238
121.0	0.008	1.53443	-0.016	0.519	0.005	0.521	0.016	0.005	0.134	2.167
122.0	0.009	1.47277	-0.016	0.519	0.005	0.520	0.016	0.006	0.242	2.113
123.0	0.009	1.42112	-0.016	0.519	0.005	0.520	0.016	0.006	0.124	2.047
124.0	0.009	1.37754	-0.016	0.519	0.005	0.520	0.015	0.007	0.187	1.984
125.0	0.009	1.32966	-0.016	0.519	0.005	0.520	0.015	0.007	0.421	1.922
126.0	0.010	1.28428	-0.016	0.519	0.004	0.520	0.015	0.008	0.459	1.875
127.0	0.010	1.25026	-0.016	0.519	0.004	0.520	0.015	0.008	0.335	1.816
128.0	0.011	1.20954	-0.016	0.519	0.004	0.520	0.014	0.009	0.516	1.759
129.0	0.011	1.17440	-0.016	0.519	0.004	0.520	0.015	0.009	0.534	1.716
130.0	0.012	1.14721	-0.016	0.519	0.004	0.520	0.014	0.010	0.372	1.661
131.0	0.012	1.06417	-0.016	0.519	0.004	0.520	0.014	0.011	0.515	1.604
132.0	0.013	1.04216	-0.017	0.519	0.004	0.519	0.014	0.012	1.272	1.563
133.0	0.015	0.85730	-0.019	0.984	0.004	0.991	0.013	0.017	1.195	1.546
134.0	0.015	0.84564	-0.019	0.983	0.004	0.990	0.013	0.018	0.454	1.498
135.0	0.016	0.78367	-0.019	0.983	0.004	0.990	0.012	0.021	0.492	1.443
136.0	0.017	0.77680	-0.020	0.982	0.004	0.989	0.012	0.022	0.553	1.399
137.0	0.018	1.07370	-0.020	0.982	0.004	0.989	0.012	0.017	0.454	1.353
138.0	0.019	1.02194	-0.020	0.981	0.004	0.989	0.012	0.019	0.450	1.300
139.0	0.020	0.98634	-0.020	0.981	0.004	0.988	0.012	0.020	0.438	1.255
140.0	0.021	0.92962	-0.020	0.981	0.004	0.988	0.011	0.023	0.456	1.204
141.0	0.023	0.86760	-0.021	0.980	0.003	0.987	0.011	0.026	0.417	1.163
142.0	0.024	0.77576	-0.021	0.980	0.003	0.987	0.010	0.031	0.385	1.111
143.0	0.026	0.71579	-0.021	0.979	0.003	0.986	0.010	0.036	0.460	1.068
144.0	0.028	0.68130	-0.022	0.979	0.003	0.986	0.010	0.041	0.403	1.028
145.0	0.030	0.62389	-0.022	0.978	0.003	0.985	0.010	0.048	0.373	0.980
146.0	0.032	0.59134	-0.022	0.978	0.003	0.985	0.009	0.055	0.396	0.939
147.0	0.035	0.53148	-0.023	0.978	0.003	0.984	0.009	0.066	0.349	0.898
148.0	0.038	0.49393	-0.023	0.977	0.003	0.984	0.009	0.076	0.355	0.854
149.0	0.041	0.46720	-0.023	0.977	0.003	0.984	0.009	0.088	0.342	0.817
150.0	0.045	0.41644	-0.023	0.976	0.003	0.983	0.008	0.107	0.333	0.774
151.0	0.049	0.39112	-0.024	0.976	0.003	0.983	0.008	0.125	0.322	0.739
152.0	0.054	0.35023	-0.024	0.975	0.003	0.982	0.008	0.153	0.303	0.699
153.0	0.059	0.55012	-0.024	0.975	0.002	0.982	0.007	0.107	0.304	0.664
154.0	0.065	0.47231	-0.025	0.974	0.002	0.981	0.007	0.138	0.288	0.629
155.0	0.072	0.42662	-0.025	0.974	0.002	0.981	0.007	0.169	0.264	0.595
156.0	0.080	0.37149	-0.025	0.973	0.002	0.980	0.006	0.217	0.268	0.559
157.0	0.090	0.32795	-0.025	0.973	0.002	0.980	0.006	0.274	0.269	0.530
158.0	0.101	0.28088	-0.025	0.972	0.002	0.979	0.005	0.360	0.265	0.500
159.0	0.114	0.24718	-0.026	0.972	0.002	0.978	0.005	0.462	0.273	0.474
160.0	0.129	0.22306	-0.026	0.971	0.002	0.978	0.005	0.579	0.252	0.451
161.0	0.147	0.18437	-0.026	0.970	0.002	0.977	0.004	0.798	0.250	0.424
162.0	0.168	0.15417	-0.026	0.968	0.002	0.977	0.004	1.089	0.262	0.404
163.0	0.192	0.13706	-0.026	0.967	0.001	0.976	0.004	1.403	0.246	0.386
164.0	0.221	0.18662	-0.026	0.966	0.001	0.975	0.003	1.183	0.246	0.367
165.0	0.253	0.15609	-0.026	0.964	0.001	0.974	0.003	1.623	0.253	0.353
166.0	0.290	0.12436	-0.026	0.963	0.001	0.973	0.003	2.329	0.250	0.340
167.0	0.330	0.09333	-0.026	0.806	0.001	0.990	0.003	3.535	0.252	0.329
168.0	0.369	0.07557	-0.026	0.785	0.001	0.989	0.002	4.884	0.249	0.321
169.0	0.403	0.05435	-0.026	0.775	0.001	0.988	0.002	7.419	0.241	0.314
170.0	0.425	0.04069	-0.026	0.767	0.001	0.987	0.002	10.448	0.209	0.310
171.0	0.426	0.02916	-0.025	0.759	0.001	0.986	0.002	14.611	0.277	0.309
172.0	0.399	0.02209	-0.025	0.753	0.001	0.984	0.001	18.058	0.261	0.312
173.0	0.341	0.01673	-0.024	0.748	0.001	0.982	0.001	20.375	0.235	0.321
174.0	0.256	0.01269	-0.027	0.745	0.001	0.980	0.002	20.169	0.201	0.356
175.0	0.152	0.00976	-0.033	0.742	0.003	0.977	0.005	15.612	-0.076	0.468
176.0	0.039	0.01357	-0.098	0.739	0.151	0.973	0.996	2.851	-0.037	2.783
177.0	-0.078	0.01404	-0.099	0.737	0.157	0.969	0.997	-5.549	0.239	-1.024
178.0	-0.195	0.01381	-0.100	0.734	0.166	0.962	0.997	-14.097	0.244	-0.266
179.0	-0.309	0.01373	-0.101	0.732	0.183	0.912	0.997	-22.494	0.250	-0.076
180.0	-0.420	0.01143	-0.100	0.729	0.895	0.856	0.984	-36.737	0.252	0.011

Name = YS-930
Mach = 0; Re = 200000; T.U. = 1.0; T.L. = 1.0
Surface Finish = 0; Stall model = 0; Transition model = 1; Aspect Ratio = 0; ground effect = 0
?	Cl	Cd	Cm 0.25	T.U.	T.L.	S.U.	S.L.	L/D	A.C.	C.P.
[°]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]	[-]
-180.0	-0.431	0.00831	-0.103	0.729	0.895	0.970	0.989	-51.910	0.242	0.011
-179.0	-0.547	0.00877	-0.104	0.726	0.953	0.963	0.978	-62.399	0.245	0.060
-178.0	-0.661	0.00896	-0.104	0.723	0.961	0.918	0.979	-73.786	0.237	0.092
-177.0	-0.769	0.01450	-0.107	0.002	0.965	0.979	0.981	-53.068	0.605	0.111
-176.0	-0.866	0.00507	-0.032	0.001	0.969	0.002	0.982	-170.663	0.719	0.214
-175.0	-0.934	0.00794	-0.030	0.001	0.971	0.001	0.984	-117.638	0.277	0.218
-174.0	-0.961	0.01253	-0.029	0.000	0.972	0.001	0.986	-76.744	0.238	0.220
-173.0	-0.945	0.01899	-0.030	0.000	0.974	0.001	0.987	-49.743	0.291	0.218
-172.0	-0.888	0.02648	-0.032	0.001	0.975	0.002	0.988	-33.518	0.273	0.214
-171.0	-0.803	0.03591	-0.033	0.001	0.977	0.002	0.989	-22.361	0.263	0.209
-170.0	-0.706	0.04776	-0.034	0.001	0.978	0.002	0.990	-14.771	0.261	0.201
-169.0	-0.608	0.06430	-0.035	0.001	0.979	0.003	0.991	-9.448	0.263	0.192
-168.0	-0.517	0.08596	-0.037	0.001	0.980	0.003	0.992	-6.015	0.270	0.179
-167.0	-0.438	0.05493	-0.039	0.001	0.981	0.004	0.993	-7.965	0.268	0.161
-166.0	-0.370	0.06445	-0.039	0.001	0.982	0.004	0.993	-5.738	0.262	0.143
-165.0	-0.313	0.07908	-0.040	0.001	0.984	0.004	0.994	-3.962	0.267	0.121
-164.0	-0.266	0.09425	-0.041	0.001	0.985	0.005	0.995	-2.827	0.273	0.095
-163.0	-0.228	0.11483	-0.042	0.001	0.986	0.005	0.996	-1.983	0.287	0.064
-162.0	-0.196	0.13648	-0.044	0.001	0.987	0.006	0.997	-1.434	0.280	0.026
-161.0	-0.169	0.15243	-0.044	0.002	0.988	0.006	0.997	-1.110	0.288	-0.010
-160.0	-0.147	0.13000	-0.046	0.002	0.988	0.007	0.997	-1.132	0.300	-0.060
-159.0	-0.129	0.14007	-0.046	0.002	0.989	0.007	0.998	-0.919	0.288	-0.108
-158.0	-0.113	0.15880	-0.047	0.002	0.990	0.008	0.999	-0.713	0.314	-0.164
-157.0	-0.100	0.17780	-0.048	0.002	0.991	0.008	0.999	-0.563	0.313	-0.228
-156.0	-0.089	0.20226	-0.048	0.002	0.993	0.009	0.999	-0.440	0.292	-0.294
-155.0	-0.079	0.22501	-0.049	0.002	0.994	0.009	0.999	-0.353	0.306	-0.363
-154.0	-0.071	0.24756	-0.049	0.002	0.999	0.009	0.999	-0.288	0.347	-0.443
-153.0	-0.064	0.26426	-0.050	0.002	0.999	0.010	0.999	-0.243	0.342	-0.532
-152.0	-0.058	0.30313	-0.051	0.002	0.999	0.010	0.999	-0.192	0.306	-0.621
-151.0	-0.053	0.32355	-0.051	0.002	1.000	0.011	1.000	-0.163	0.356	-0.713
-150.0	-0.048	0.36424	-0.052	0.002	1.000	0.011	1.000	-0.132	0.347	-0.824
-149.0	-0.044	0.39111	-0.052	0.003	0.999	0.011	1.000	-0.113	0.312	-0.924
-148.0	-0.040	0.29815	-0.052	0.003	0.999	0.012	1.000	-0.136	0.337	-1.041
-147.0	-0.037	0.31985	-0.052	0.003	1.000	0.012	1.000	-0.116	0.361	-1.155
-146.0	-0.034	0.34803	-0.053	0.003	1.000	0.013	1.000	-0.099	0.392	-1.287
-145.0	-0.032	0.38434	-0.053	0.003	1.000	0.013	1.000	-0.083	0.363	-1.416
-144.0	-0.030	0.38807	-0.053	0.003	1.000	0.014	1.000	-0.076	0.298	-1.555
-143.0	-0.028	0.41430	-0.053	0.003	1.000	0.014	1.000	-0.066	0.323	-1.684
-142.0	-0.026	0.44429	-0.054	0.003	1.000	0.014	1.000	-0.058	0.318	-1.837
-141.0	-0.024	0.46259	-0.054	0.003	1.000	0.014	1.000	-0.052	0.303	-1.974
-140.0	-0.023	0.49417	-0.054	0.003	1.000	0.015	1.000	-0.046	0.293	-2.136
-139.0	-0.021	0.52855	-0.054	0.003	1.000	0.015	1.000	-0.040	0.271	-2.278
-138.0	-0.020	0.57654	-0.054	0.003	1.000	0.016	1.000	-0.035	0.457	-2.447
-137.0	-0.019	0.58889	-0.054	0.003	1.000	0.017	1.000	-0.032	0.278	-2.619
-136.0	-0.018	0.62294	-0.054	0.003	1.000	0.017	1.000	-0.029	0.016	-2.775
-135.0	-0.017	0.65048	-0.054	0.004	1.000	0.017	1.000	-0.026	-1.793	-2.925
-134.0	-0.015	0.78713	-0.047	0.004	0.524	0.017	0.524	-0.018	-1.814	-2.999
-133.0	-0.014	0.71428	-0.047	0.004	0.524	0.018	0.524	-0.019	0.016	-3.174
-132.0	-0.013	0.70917	-0.047	0.004	0.524	0.018	0.524	-0.019	-0.117	-3.313
-131.0	-0.013	0.74311	-0.047	0.004	0.524	0.018	0.524	-0.017	0.147	-3.480
-130.0	-0.012	0.78329	-0.047	0.004	0.524	0.019	0.524	-0.015	-0.252	-3.647
-129.0	-0.011	0.78819	-0.046	0.004	0.524	0.019	0.524	-0.015	-0.429	-3.781
-128.0	-0.011	0.80348	-0.046	0.004	0.524	0.019	0.524	-0.014	-0.126	-3.936
-127.0	-0.011	0.86214	-0.046	0.004	0.524	0.020	0.524	-0.012	-0.205	-4.097
-126.0	-0.010	0.87899	-0.046	0.004	0.524	0.020	0.524	-0.012	-0.731	-4.247
-125.0	-0.010	0.88150	-0.045	0.004	0.524	0.020	0.524	-0.011	-0.853	-4.367
-124.0	-0.009	0.90146	-0.045	0.004	0.524	0.020	0.524	-0.010	-0.573	-4.509
-123.0	-0.009	0.92381	-0.045	0.004	0.524	0.021	0.526	-0.010	-0.876	-4.648
-122.0	-0.009	0.98144	-0.044	0.004	0.524	0.021	0.529	-0.009	-1.117	-4.765
-121.0	-0.009	0.95952	-0.044	0.004	0.524	0.021	0.533	-0.009	-0.965	-4.885
-120.0	-0.008	0.98887	-0.044	0.004	0.524	0.021	0.536	-0.008	-0.967	-5.010
-119.0	-0.008	1.02520	-0.043	0.004	0.525	0.022	0.540	-0.008	-1.640	-5.127
-118.0	-0.008	1.04112	-0.043	0.004	0.527	0.021	0.543	-0.008	-1.850	-5.210
-117.0	-0.008	1.08698	-0.042	0.004	0.529	0.022	0.546	-0.007	-1.692	-5.314
-116.0	-0.007	1.07664	-0.042	0.004	0.530	0.022	0.549	-0.007	-2.098	-5.401
-115.0	-0.007	1.06830	-0.041	0.004	0.532	0.022	0.552	-0.007	-2.130	-5.481
-114.0	-0.007	1.12555	-0.041	0.004	0.533	0.023	0.555	-0.006	-2.982	-5.564
-113.0	-0.007	1.09438	-0.040	0.005	0.534	0.022	0.559	-0.006	-3.290	-5.599
-112.0	-0.007	1.15893	-0.040	0.005	0.536	0.023	0.563	-0.006	-2.892	-5.665
-111.0	-0.007	1.16623	-0.039	0.005	0.537	0.023	0.567	-0.006	-3.442	-5.714
-110.0	-0.006	1.17237	-0.039	0.005	0.538	0.023	0.571	-0.006	-3.800	-5.755
-109.0	-0.006	1.18595	-0.039	0.005	0.539	0.023	0.575	-0.005	-4.185	-5.787
-108.0	-0.006	1.20465	-0.038	0.005	0.540	0.023	0.579	-0.005	-5.470	-5.811
-107.0	-0.006	1.18752	-0.037	0.005	0.542	0.023	0.584	-0.005	-5.985	-5.798
-106.0	-0.006	1.21215	-0.037	0.005	0.543	0.023	0.588	-0.005	-5.856	-5.806
-105.0	-0.006	1.17417	-0.036	0.005	0.544	0.023	0.593	-0.005	-6.458	-5.796
-104.0	-0.006	1.20584	-0.036	0.005	0.545	0.023	0.598	-0.005	-7.132	-5.788
-103.0	-0.006	1.17307	-0.035	0.005	0.546	0.023	0.603	-0.005	-7.903	-5.762
-102.0	-0.006	1.20964	-0.035	0.005	0.547	0.023	0.609	-0.005	-8.785	-5.739
-101.0	-0.006	1.18485	-0.034	0.005	0.548	0.023	0.614	-0.005	-9.845	-5.699
-100.0	-0.006	1.23242	-0.034	0.005	0.549	0.024	0.620	-0.005	-11.089	-5.661
-99.0	-0.006	1.21438	-0.033	0.005	0.550	0.024	0.625	-0.005	-13.279	-5.607
-98.0	-0.006	1.20084	-0.032	0.005	0.551	0.024	0.631	-0.005	-15.226	-5.547
-97.0	-0.006	1.19167	-0.032	0.005	0.553	0.024	0.636	-0.005	-19.369	-5.480
-96.0	-0.006	1.21423	-0.031	0.005	0.554	0.023	0.642	-0.005	-23.326	-5.390
-95.0	-0.006	1.21202	-0.031	0.005	0.555	0.023	0.648	-0.005	-27.782	-5.312
-94.0	-0.005	1.14668	-0.030	0.005	0.556	0.023	0.653	-0.005	-37.399	-5.221
-93.0	-0.005	1.15062	-0.029	0.005	0.557	0.023	0.660	-0.005	-53.863	-5.134
-92.0	-0.005	1.15879	-0.029	0.005	0.559	0.023	0.665	-0.005	-102.697	-5.043
-91.0	-0.005	1.17139	-0.028	0.005	0.560	0.023	0.671	-0.005	23698.955	-4.948
-90.0	-0.005	1.12073	-0.028	0.005	0.561	0.023	0.677	-0.005	108.248	-4.841
-89.0	-0.005	1.13965	-0.027	0.005	0.562	0.023	0.683	-0.005	53.308	-4.740
-88.0	-0.005	1.09706	-0.027	0.005	0.563	0.023	0.689	-0.005	33.950	-4.628
-87.0	-0.006	1.12275	-0.026	0.005	0.564	0.023	0.696	-0.005	25.386	-4.523
-86.0	-0.006	1.08719	-0.026	0.005	0.565	0.023	0.702	-0.005	-1.285	-4.408
-85.0	-0.005	1.95460	-0.025	0.551	0.005	0.637	0.024	-0.002	-1.304	-5.038
-84.0	-0.005	1.95446	-0.025	0.549	0.005	0.631	0.024	-0.002	22.041	-4.900
-83.0	-0.005	1.95723	-0.024	0.548	0.005	0.625	0.024	-0.002	18.140	-4.760
-82.0	-0.005	1.96312	-0.024	0.547	0.005	0.619	0.024	-0.002	15.148	-4.621
-81.0	-0.005	1.97252	-0.023	0.545	0.005	0.614	0.024	-0.002	11.791	-4.483
-80.0	-0.005	1.95561	-0.023	0.544	0.005	0.608	0.025	-0.003	10.122	-4.360
-79.0	-0.005	1.97133	-0.022	0.543	0.005	0.602	0.025	-0.003	9.906	-4.224
-78.0	-0.005	1.92513	-0.022	0.541	0.005	0.597	0.024	-0.003	8.599	-4.083
-77.0	-0.005	1.94740	-0.021	0.540	0.005	0.591	0.024	-0.003	7.463	-3.951
-76.0	-0.005	1.90944	-0.021	0.539	0.005	0.586	0.024	-0.003	6.740	-3.815
-75.0	-0.005	1.87662	-0.020	0.538	0.005	0.581	0.024	-0.003	5.664	-3.683
-74.0	-0.005	1.90636	-0.020	0.536	0.005	0.576	0.024	-0.003	4.983	-3.560
-73.0	-0.005	1.87653	-0.020	0.535	0.005	0.571	0.024	-0.003	4.165	-3.433
-72.0	-0.005	1.82219	-0.019	0.534	0.005	0.566	0.024	-0.003	3.604	-3.321
-71.0	-0.006	1.79903	-0.019	0.532	0.005	0.562	0.024	-0.003	3.464	-3.202
-70.0	-0.006	1.77989	-0.019	0.531	0.005	0.558	0.024	-0.003	3.023	-3.086
-69.0	-0.006	1.76705	-0.019	0.530	0.005	0.554	0.024	-0.003	2.626	-2.974
-68.0	-0.006	1.75267	-0.018	0.529	0.005	0.550	0.023	-0.003	2.278	-2.865
-67.0	-0.006	1.74218	-0.018	0.527	0.005	0.547	0.023	-0.003	1.729	-2.760
-66.0	-0.006	1.70437	-0.018	0.526	0.005	0.543	0.023	-0.004	1.466	-2.669
-65.0	-0.006	1.69982	-0.018	0.524	0.005	0.540	0.023	-0.004	1.525	-2.571
-64.0	-0.006	1.64487	-0.017	0.523	0.005	0.537	0.023	-0.004	1.305	-2.472
-63.0	-0.007	1.64500	-0.017	0.521	0.005	0.534	0.023	-0.004	0.938	-2.381
-62.0	-0.007	1.56478	-0.017	0.520	0.005	0.531	0.023	-0.004	0.783	-2.298
-61.0	-0.007	1.56845	-0.017	0.519	0.005	0.527	0.022	-0.004	0.799	-2.212
-60.0	-0.007	1.52800	-0.017	0.519	0.005	0.524	0.022	-0.005	0.724	-2.126
-59.0	-0.007	1.48681	-0.017	0.519	0.005	0.521	0.022	-0.005	0.376	-2.043
-58.0	-0.008	1.46789	-0.017	0.519	0.005	0.520	0.022	-0.005	0.243	-1.975
-57.0	-0.008	1.43278	-0.017	0.519	0.005	0.520	0.021	-0.005	0.319	-1.900
-56.0	-0.008	1.40417	-0.017	0.519	0.005	0.520	0.021	-0.006	0.246	-1.827
-55.0	-0.008	1.37518	-0.017	0.519	0.005	0.520	0.021	-0.006	0.078	-1.756
-54.0	-0.009	1.31796	-0.017	0.519	0.004	0.520	0.021	-0.007	0.029	-1.694
-53.0	-0.009	1.29568	-0.017	0.519	0.004	0.520	0.020	-0.007	0.081	-1.627
-52.0	-0.009	1.27001	-0.017	0.519	0.004	0.520	0.020	-0.007	-0.042	-1.562
-51.0	-0.010	1.21557	-0.017	0.519	0.004	0.520	0.020	-0.008	-0.024	-1.504
-50.0	-0.010	1.16802	-0.017	0.519	0.004	0.520	0.019	-0.009	0.072	-1.438
-49.0	-0.011	1.25878	-0.017	0.519	0.004	0.520	0.019	-0.009	-0.056	-1.374
-48.0	-0.011	1.21108	-0.018	0.519	0.004	0.519	0.019	-0.009	-2.411	-1.320
-47.0	-0.012	1.17025	-0.020	0.984	0.004	0.991	0.018	-0.010	-2.190	-1.466
-46.0	-0.012	1.12804	-0.020	0.983	0.004	0.991	0.018	-0.011	-0.039	-1.400
-45.0	-0.013	1.08814	-0.021	0.983	0.004	0.991	0.017	-0.012	-0.073	-1.331
-44.0	-0.014	1.05652	-0.021	0.982	0.004	0.990	0.017	-0.013	-0.131	-1.270
-43.0	-0.015	0.99892	-0.021	0.982	0.004	0.990	0.017	-0.015	-0.059	-1.209
-42.0	-0.015	0.96896	-0.021	0.981	0.004	0.989	0.016	-0.016	-0.021	-1.143
-41.0	-0.016	0.92007	-0.022	0.981	0.004	0.989	0.016	-0.018	0.022	-1.081
-40.0	-0.017	0.86392	-0.022	0.981	0.004	0.988	0.015	-0.020	-0.020	-1.014
-39.0	-0.018	0.83271	-0.022	0.980	0.003	0.988	0.015	-0.022	-0.027	-0.959
-38.0	-0.020	0.80623	-0.022	0.980	0.003	0.987	0.015	-0.024	0.035	-0.896
-37.0	-0.021	0.75507	-0.023	0.979	0.003	0.987	0.014	-0.028	0.008	-0.837
-36.0	-0.022	0.71382	-0.023	0.979	0.003	0.987	0.014	-0.031	0.046	-0.781
-35.0	-0.024	0.67634	-0.023	0.978	0.003	0.986	0.013	-0.036	0.081	-0.721
-34.0	-0.026	0.64215	-0.024	0.978	0.003	0.986	0.013	-0.040	0.062	-0.664
-33.0	-0.028	0.60514	-0.024	0.978	0.003	0.985	0.013	-0.046	0.113	-0.611
-32.0	-0.030	0.67025	-0.024	0.977	0.003	0.985	0.012	-0.045	0.125	-0.552
-31.0	-0.033	0.62732	-0.025	0.977	0.003	0.984	0.012	-0.053	0.139	-0.501
-30.0	-0.036	0.57283	-0.025	0.976	0.003	0.984	0.011	-0.063	0.151	-0.444
-29.0	-0.039	0.53220	-0.025	0.976	0.003	0.983	0.011	-0.074	0.166	-0.396
-28.0	-0.043	0.49395	-0.026	0.975	0.003	0.983	0.010	-0.087	0.187	-0.343
-27.0	-0.047	0.44937	-0.026	0.975	0.002	0.982	0.010	-0.106	0.167	-0.296
-26.0	-0.052	0.42327	-0.026	0.974	0.002	0.982	0.010	-0.124	0.188	-0.252
-25.0	-0.058	0.38858	-0.027	0.974	0.002	0.981	0.009	-0.150	0.233	-0.207
-24.0	-0.065	0.35200	-0.027	0.973	0.002	0.981	0.008	-0.184	0.222	-0.160
-23.0	-0.072	0.32748	-0.027	0.973	0.002	0.980	0.008	-0.221	0.223	-0.122
-22.0	-0.081	0.37196	-0.027	0.972	0.002	0.980	0.007	-0.219	0.235	-0.082
-21.0	-0.092	0.33300	-0.027	0.972	0.002	0.979	0.007	-0.276	0.227	-0.047
-20.0	-0.104	0.30126	-0.028	0.971	0.002	0.978	0.007	-0.345	0.249	-0.014
-19.0	-0.118	0.26852	-0.027	0.970	0.002	0.978	0.006	-0.441	0.257	0.020
-18.0	-0.135	0.22909	-0.027	0.968	0.002	0.977	0.005	-0.590	0.241	0.048
-17.0	-0.155	0.20790	-0.028	0.967	0.001	0.976	0.005	-0.745	0.254	0.072
-16.0	-0.178	0.17830	-0.027	0.966	0.001	0.975	0.004	-0.997	0.259	0.097
-15.0	-0.204	0.15626	-0.027	0.964	0.001	0.974	0.004	-1.305	0.250	0.117
-14.0	-0.233	0.13840	-0.027	0.963	0.001	0.973	0.004	-1.685	0.249	0.134
-13.0	-0.265	0.14418	-0.027	0.806	0.001	0.993	0.003	-1.836	0.253	0.147
-12.0	-0.296	0.11953	-0.027	0.785	0.001	0.993	0.003	-2.477	0.257	0.159
-11.0	-0.324	0.10034	-0.027	0.775	0.001	0.993	0.003	-3.224	0.257	0.167
-10.0	-0.341	0.08539	-0.027	0.767	0.001	0.992	0.002	-3.995	0.303	0.172
-9.0	-0.342	0.07086	-0.026	0.759	0.001	0.991	0.002	-4.826	0.189	0.174
-8.0	-0.320	0.05998	-0.025	0.753	0.001	0.990	0.002	-5.339	0.233	0.171
-7.0	-0.274	0.05124	-0.025	0.748	0.001	0.989	0.001	-5.344	0.272	0.160
-6.0	-0.206	0.04413	-0.028	0.745	0.001	0.988	0.002	-4.661	0.320	0.114
-5.0	-0.123	0.03812	-0.035	0.742	0.003	0.986	0.006	-3.217	0.671	-0.037
-4.0	-0.039	0.01023	-0.098	0.739	0.151	0.984	0.997	-3.800	0.570	-2.277
-3.0	0.078	0.01110	-0.100	0.737	0.157	0.981	0.997	7.060	0.261	1.520
-2.0	0.196	0.01083	-0.101	0.734	0.166	0.978	0.997	18.116	0.261	0.764
-1.0	0.314	0.01073	-0.102	0.732	0.183	0.975	0.998	29.285	0.260	0.575
-0.0	0.431	0.00831	-0.103	0.729	0.895	0.970	0.989	51.910	0.258	0.489
1.0	0.546	0.00880	-0.104	0.726	0.953	0.963	0.978	62.035	0.255	0.441
2.0	0.653	0.00913	-0.104	0.723	0.961	0.918	0.979	71.559	0.263	0.410
3.0	0.769	0.01450	-0.107	0.002	0.965	0.979	0.981	53.026	-1.460	0.389
4.0	0.696	0.03475	-0.032	0.001	0.969	0.002	0.982	20.018	4.248	0.295
5.0	0.750	0.04034	-0.030	0.001	0.971	0.001	0.984	18.584	0.216	0.290
6.0	0.772	0.04823	-0.029	0.000	0.972	0.001	0.986	15.997	0.265	0.288
7.0	0.758	0.05855	-0.030	0.000	0.974	0.001	0.987	12.945	0.199	0.289
8.0	0.712	0.07045	-0.032	0.001	0.975	0.002	0.988	10.109	0.221	0.295
9.0	0.644	0.08487	-0.033	0.001	0.977	0.002	0.989	7.590	0.234	0.302
10.0	0.566	0.10228	-0.034	0.001	0.978	0.002	0.990	5.532	0.236	0.311
11.0	0.487	0.12493	-0.035	0.001	0.979	0.003	0.991	3.900	0.234	0.323
12.0	0.415	0.15323	-0.037	0.001	0.980	0.003	0.992	2.706	0.225	0.339
13.0	0.351	0.12932	-0.039	0.001	0.981	0.004	0.993	2.713	0.227	0.361
14.0	0.297	0.14658	-0.039	0.001	0.982	0.004	0.993	2.023	0.235	0.383
15.0	0.251	0.16943	-0.040	0.001	0.984	0.004	0.994	1.483	0.229	0.411
16.0	0.214	0.19334	-0.041	0.001	0.985	0.005	0.995	1.105	0.222	0.443
17.0	0.183	0.22311	-0.042	0.001	0.986	0.005	0.996	0.818	0.204	0.482
18.0	0.157	0.25434	-0.044	0.001	0.987	0.006	0.997	0.617	0.213	0.529
19.0	0.136	0.28053	-0.044	0.002	0.988	0.006	0.997	0.484	0.203	0.574
20.0	0.118	0.26853	-0.046	0.002	0.988	0.007	0.997	0.439	0.187	0.637
21.0	0.103	0.28969	-0.046	0.002	0.989	0.007	0.998	0.356	0.203	0.696
22.0	0.091	0.31983	-0.047	0.002	0.990	0.008	0.999	0.284	0.170	0.767
